Average grade,Number of projects,Number of previous internships,Number of hackathons,Number of published research papers,Number of programming languages known,Did sports at university,Has previous google internship,University ranking,Number of programming competitions won,Number of programming competitions participated in,Hired
58.93959803174419,2,0,0,0,0,True,False,30,0,1,False
61.42051468768356,1,1,0,0,2,False,False,40,0,0,False
41.509394604827705,0,0,0,0,0,False,False,0,0,1,False
30.50144462666585,0,2,1,0,1,False,False,144,0,2,False
81.02849991122605,0,0,0,0,6,False,False,13,0,1,False
83.76091512219787,0,0,0,0,0,False,False,34,0,0,False
91.86940796004842,5,2,2,0,4,False,False,167,0,2,False
42.01767158176718,0,1,0,0,2,True,False,108,0,1,False
50.202094613880476,1,1,0,0,0,True,False,46,0,1,False
63.14785933926135,0,0,0,0,0,True,False,49,0,0,False
56.45404267875572,0,0,0,0,3,False,False,10,0,0,False
31.446897390776336,2,1,0,0,2,True,False,57,0,0,False
77.56977396218018,0,0,0,0,2,False,False,7,0,0,False
42.74513729103241,0,0,2,0,0,True,False,18,0,1,False
78.6766876745041,0,0,0,0,1,False,False,33,0,1,False
77.12427726449779,1,0,0,0,0,False,False,18,0,1,False
69.68399084717609,1,0,0,0,1,True,False,112,0,0,False
67.73524493004284,0,1,0,0,0,False,False,0,0,0,False
51.29444179591391,0,0,2,0,5,True,False,42,0,0,False
70.73483828887623,2,0,0,0,0,False,False,0,0,0,False
100.0,4,0,2,1,8,True,False,107,0,3,False
59.595591233714245,0,0,0,1,0,True,False,8,0,0,False
58.78012631965963,0,0,0,0,0,False,False,28,0,1,False
49.78773039290685,3,0,2,0,1,False,False,102,0,0,False
56.7512874081893,0,1,0,0,3,False,False,80,0,2,False
77.75651939461734,0,0,0,0,0,False,False,99,0,1,False
53.76675061256634,0,0,0,0,0,True,False,0,0,1,False
82.3662509929268,1,1,3,0,1,False,False,127,0,1,False
58.991226341509446,3,3,1,0,3,True,False,49,0,0,False
63.69191300476,3,2,1,0,2,True,False,139,0,0,False
72.09519663649995,6,1,2,0,6,True,False,6,0,1,False
44.92480992507956,1,0,1,0,1,True,False,67,0,2,False
64.71719746341999,3,2,0,2,5,True,False,21,0,1,False
80.86540656735373,7,1,2,0,9,True,False,71,0,2,False
50.74447586361502,8,1,3,0,5,False,False,221,0,1,False
57.896248573193176,4,1,2,0,2,True,False,77,0,2,False
86.80650064819129,2,2,2,0,5,False,False,135,0,0,False
79.33245494388102,2,0,1,1,5,False,False,93,0,1,False
49.53622148105877,0,0,1,2,0,False,False,38,0,0,False
39.52019537750516,0,0,0,0,0,False,False,22,0,0,False
32.618300655412625,0,1,1,1,0,False,False,24,0,0,False
69.88516336760674,0,0,0,0,0,False,False,47,0,0,False
57.439922303987665,0,0,0,0,0,True,False,0,0,1,True
57.460742202049126,4,1,2,1,3,True,False,65,0,2,False
50.528800350312586,1,0,0,1,1,False,False,0,0,0,False
39.967286597597734,4,0,0,0,0,False,False,7,0,0,False
45.92361664066253,0,0,0,0,0,False,False,9,0,0,False
41.80284543317818,1,0,0,1,1,True,False,0,0,0,False
73.72081390336707,0,2,0,1,0,False,False,71,0,1,False
48.1818732712306,1,1,1,0,4,True,False,1,0,0,False
71.90654644552586,6,1,0,0,3,False,False,88,0,2,False
91.9726235054833,0,0,1,0,1,False,False,52,0,0,False
50.84992560730922,0,0,0,0,4,False,False,96,0,0,False
51.79487065434664,1,0,0,0,3,False,False,96,0,0,False
43.853351018549645,5,2,1,0,9,False,False,77,0,1,False
77.14512664751962,1,0,1,0,4,False,False,0,0,2,False
35.461705314660776,3,0,0,0,0,False,False,20,0,0,False
78.85828845749027,5,1,1,0,3,False,False,116,0,1,False
75.96064749210464,1,1,1,0,0,True,False,0,0,0,False
70.62702205396837,2,0,0,1,0,False,False,6,0,0,False
76.5721249893561,1,0,1,0,4,True,False,61,0,2,False
24.42220823375581,0,1,1,0,0,False,False,113,0,0,False
75.65280809682699,6,2,3,0,9,False,False,140,0,3,False
59.538981614544575,2,0,0,0,4,True,False,23,0,0,False
60.77337641762298,6,2,1,1,4,True,False,113,0,2,False
82.22054059594399,0,0,0,0,0,False,False,49,0,1,False
53.33322387734096,11,2,3,1,9,True,False,79,0,4,False
77.5371493473774,0,0,0,0,0,False,False,3,0,0,False
60.1126316852204,0,0,0,1,3,True,False,0,0,0,False
34.69134367189709,1,0,0,0,0,True,False,0,0,0,False
70.81501463096646,2,1,0,0,4,True,False,71,0,0,False
66.19884182344262,7,2,0,0,8,True,False,211,0,2,False
64.83870439020944,0,1,0,0,3,False,False,0,0,1,False
57.10152139803952,2,2,1,0,1,True,False,17,0,0,False
53.24043609942036,0,1,1,0,8,False,False,19,0,0,False
61.902616315528746,0,1,0,0,0,False,False,44,0,0,False
54.98649527860961,0,0,3,0,1,False,False,27,0,0,False
90.31903187855002,2,1,1,0,1,True,False,98,0,1,False
70.74362804325273,2,1,0,0,0,True,False,33,0,0,False
57.64296406484007,0,0,0,0,0,False,False,0,0,1,False
59.97714098099465,4,2,0,0,3,False,False,54,0,1,False
65.92373179778095,3,0,0,0,3,False,False,40,0,0,False
92.1912407082107,1,0,3,0,0,True,False,74,0,0,False
63.061493317375295,2,0,0,0,0,False,False,0,0,0,False
70.52752909850717,4,0,0,0,2,True,False,102,0,2,False
52.13788913591992,3,1,0,1,7,False,False,0,0,2,False
71.15258204527836,0,1,1,1,0,True,False,19,0,0,False
71.35550315517028,1,2,0,1,5,True,False,36,0,1,False
61.85568238470544,8,2,3,1,4,False,False,32,0,1,False
73.58637929916756,4,0,1,0,6,False,False,93,0,0,False
23.904985795904928,0,1,0,0,0,False,False,2,0,0,False
70.56502974576061,0,0,0,0,0,False,False,12,0,2,False
73.28934143875772,1,0,0,0,1,True,False,98,0,3,False
71.10912261814107,0,0,0,1,2,False,False,7,0,0,False
42.98431948389524,0,0,0,1,0,False,False,6,0,0,False
100.0,5,0,1,0,2,True,False,80,0,3,False
80.49712674057488,0,0,0,0,0,False,False,27,0,0,False
96.62361701933996,4,3,5,0,9,False,False,221,1,1,True
74.22116335567586,0,1,0,1,4,False,False,59,0,1,False
69.58636798318243,2,2,2,1,0,False,False,62,0,0,False
63.13997325440517,0,0,0,0,1,True,False,0,0,0,False
83.55168435297269,4,1,0,0,5,False,False,8,0,1,False
77.64263673994509,0,0,2,0,2,True,False,8,0,1,False
83.9355366576479,8,1,1,0,1,True,False,87,0,0,False
49.74759019472148,0,0,0,0,0,False,False,1,0,0,False
67.13237966527099,5,2,0,0,6,False,False,182,0,3,False
84.21696269901238,3,0,0,0,0,True,False,15,0,1,False
59.455358457989675,1,0,1,0,3,False,False,105,0,0,False
39.60737006654872,0,0,0,0,0,False,False,0,0,0,False
100.0,0,1,0,0,0,True,False,0,0,0,False
70.2342480215447,1,0,0,0,0,False,False,11,0,0,False
39.93370923688076,3,1,0,1,0,False,False,27,0,1,False
50.180691828807674,0,0,0,0,0,False,False,5,0,0,False
60.626144836211296,4,0,1,0,3,True,False,85,0,0,False
20.237051072953335,2,0,0,0,0,False,False,16,0,0,False
55.54577271400019,0,0,0,0,1,True,False,4,0,1,False
73.9992456544135,0,0,0,0,0,True,False,0,0,0,False
50.906860493924796,0,0,0,0,0,False,False,67,0,0,False
61.026559354470216,0,0,1,0,6,False,False,42,0,0,False
72.27007197198749,2,0,0,0,0,False,False,0,0,0,False
56.542902063638884,0,0,1,0,0,False,False,74,0,0,False
54.72102875521493,3,0,0,1,0,True,False,2,0,1,False
65.91168684465194,1,0,0,0,0,True,False,13,0,0,False
62.54324679088129,8,2,1,0,3,False,False,149,0,2,False
100.0,7,1,2,0,8,False,False,106,0,2,False
83.51954646881137,0,0,1,0,4,True,False,87,0,1,False
79.29961888820989,1,0,0,0,0,False,False,54,0,2,False
72.46583306855894,2,1,1,0,4,False,False,141,0,1,False
80.07140650337165,4,1,1,1,1,False,False,8,0,1,False
41.499391612219156,4,3,0,0,2,False,False,112,0,1,False
73.32213158588029,8,0,2,0,1,True,False,69,0,3,False
76.72858663815202,7,0,0,0,1,False,False,38,0,0,False
78.17101887601393,5,4,3,1,6,False,False,233,0,2,False
45.29430357444433,0,0,0,0,1,False,False,30,0,1,False
74.40740009750627,7,1,3,0,7,False,False,105,0,1,False
53.423502074636936,1,1,0,0,1,False,False,7,0,0,False
82.27201257731983,4,1,2,1,3,False,False,70,0,1,False
51.173056141479805,0,1,0,0,1,False,False,0,0,1,False
64.78473173501247,4,0,0,0,1,True,False,1,0,1,False
72.70702864272809,4,1,0,1,0,False,False,0,0,0,False
51.48434855966201,0,0,0,1,0,True,False,22,0,1,False
52.18935171154455,4,1,2,0,1,False,False,83,0,0,False
55.80135791923597,0,1,0,0,2,True,False,0,0,0,False
70.39631923373196,0,0,0,0,1,False,False,0,0,0,False
55.02326734074364,5,1,2,1,3,False,False,69,0,0,False
58.715551580184524,3,1,1,0,3,False,False,172,0,0,False
50.794082132526825,1,0,0,0,1,True,False,0,0,0,False
72.65028605116589,0,0,0,0,5,False,False,0,0,0,False
39.25777567637978,5,2,2,0,2,False,False,6,0,1,False
51.02739118314795,0,0,1,0,0,False,False,22,0,0,False
54.24797221336121,2,0,0,0,1,False,False,34,0,0,False
49.741564803816445,3,3,1,0,5,False,False,137,0,2,False
55.325873163090804,3,2,0,0,7,True,False,141,0,2,False
63.482715884594,1,0,0,0,0,False,False,41,0,0,False
24.085035140377755,0,0,0,0,0,True,False,27,0,0,False
64.21717228846732,0,0,0,0,0,False,False,0,0,0,False
47.19732807922709,2,1,3,0,2,False,False,132,0,2,False
60.703378455055805,0,1,0,0,3,True,False,0,0,1,False
67.86387636184011,2,2,3,0,2,False,False,168,0,0,False
58.32913407476871,0,1,0,0,3,True,False,0,0,0,False
48.01554677813125,0,2,0,0,0,True,False,0,0,0,False
68.8541270212128,0,1,0,0,5,True,False,39,0,1,False
48.54219654776689,0,0,0,0,0,False,False,6,0,0,False
67.43562191192852,0,2,0,0,2,True,False,0,0,0,False
64.75989501142519,0,0,0,0,0,False,False,0,0,0,False
84.30463450628034,2,0,0,0,2,True,False,90,0,0,False
64.87785636967652,0,0,0,0,0,False,False,0,0,0,False
62.79177229305999,0,0,0,1,0,True,False,0,0,0,False
74.37424585822093,1,1,0,0,3,True,False,10,0,0,False
58.460977880671834,0,0,0,0,0,False,False,0,0,0,False
63.021100721324025,5,2,1,0,5,False,False,267,0,3,False
50.80736815574317,6,0,0,0,4,False,False,74,0,1,False
58.4752450288316,0,0,0,1,0,False,False,0,0,1,False
91.46378187515137,5,2,2,0,10,False,False,292,0,3,False
64.6985595271945,1,0,0,0,0,False,False,43,0,0,False
53.83504943313542,0,0,0,0,2,True,False,0,0,2,False
59.2994697283796,0,0,0,0,0,True,False,0,0,0,False
57.931953787204044,4,0,0,0,1,False,False,74,0,1,False
65.73229561308085,2,0,0,0,2,True,False,0,0,0,False
48.97355082154989,3,0,0,0,0,False,False,52,0,0,False
78.15163124703771,1,0,0,0,2,False,False,12,0,0,False
59.86626473026895,1,0,0,0,1,False,False,51,0,0,False
44.90190112956798,0,0,1,0,3,True,False,35,0,1,False
25.669172015806595,1,1,0,0,0,True,False,0,0,0,False
71.0910194670157,5,1,0,1,2,False,False,124,0,1,False
72.79806431676353,1,2,1,0,2,True,False,0,0,1,False
56.58072501372476,2,1,1,0,0,False,False,0,0,0,False
62.73849207818168,3,0,1,1,0,False,False,34,0,0,False
70.0783867615943,7,0,3,2,7,True,False,26,0,3,False
53.8029174152919,0,0,0,0,0,True,False,35,0,0,False
55.53053337600523,3,1,0,0,8,False,False,97,0,1,False
54.34162467394628,2,0,0,0,0,False,False,37,0,0,False
66.83618818153053,1,2,2,0,2,True,False,0,0,0,False
59.42606362430415,0,0,0,0,0,True,False,0,0,0,False
67.58636915387555,0,0,1,0,3,False,False,48,0,1,False
69.30792629988993,1,1,3,0,1,True,False,75,0,0,False
76.82308723723152,2,1,1,1,3,True,False,26,0,2,False
60.07410220825055,1,0,1,0,0,False,False,8,0,0,False
62.27002623649555,5,0,0,0,0,False,False,50,0,1,False
51.86720954558968,0,0,0,0,2,True,False,0,0,0,False
88.62591936621659,0,1,0,0,0,False,False,122,0,0,False
52.45536515827313,0,0,0,0,0,False,False,13,0,0,False
46.95641610616491,0,1,0,0,0,False,False,8,0,0,False
49.8889968354192,2,0,0,0,0,False,False,0,0,1,False
86.560587536969,8,1,1,0,4,False,False,25,0,2,False
58.412185263800666,0,0,0,0,0,False,False,52,0,0,False
51.15147442963362,0,0,1,0,0,False,False,0,0,0,False
65.56658523403976,0,0,0,0,0,False,False,9,0,0,False
92.19233359692004,1,0,0,0,0,True,False,0,0,0,False
50.56184115988676,3,3,1,0,3,True,False,95,0,0,False
88.50762650104238,0,1,0,0,3,False,False,26,0,1,False
90.47759329250799,10,3,2,1,7,False,False,156,0,4,False
95.70962887591608,3,1,1,0,2,False,False,120,0,0,False
54.50506349009437,0,1,1,0,0,False,False,37,0,0,False
48.82028317881307,0,0,1,1,0,False,False,0,0,0,False
81.72433020060157,4,2,1,1,2,False,False,44,0,2,False
53.53070928939804,0,0,0,0,0,False,False,86,0,0,False
55.03789735017917,5,0,0,0,0,False,False,61,0,0,False
74.90498664961599,0,0,0,1,1,True,False,0,0,0,False
57.935811788744836,2,0,0,0,1,True,False,62,0,0,False
38.17566215424765,1,0,0,0,1,True,False,10,0,0,False
65.2175087810607,0,0,1,0,2,True,False,167,0,0,False
56.778061041942614,3,0,1,1,0,False,False,10,0,0,False
60.354980592582635,0,0,0,0,1,True,False,5,0,0,False
64.99869459409743,6,0,1,0,5,True,False,60,0,3,False
61.32368656241172,0,0,1,0,2,False,False,0,0,0,False
80.02636880842167,3,0,2,0,2,False,False,49,0,2,False
53.73109011271404,0,1,0,0,0,True,False,0,0,0,False
89.58528719568557,3,0,1,1,0,False,False,103,0,0,False
67.20348764531751,0,0,1,1,0,True,False,0,0,0,False
73.87197965616835,0,0,0,2,1,False,False,0,0,0,False
79.05909491446928,3,0,2,0,1,False,False,51,0,2,False
66.90555539319388,1,2,0,0,0,False,False,21,0,1,False
45.31731245473614,1,0,1,0,2,False,False,2,0,0,False
64.73081791649152,1,0,1,1,0,True,False,0,0,0,False
66.83415355503071,0,0,0,0,0,False,False,0,0,0,False
61.239579605850096,9,2,1,1,9,False,False,185,0,2,False
78.99320258836438,0,1,1,1,1,True,False,8,0,1,False
79.31658366980746,4,2,3,1,3,True,False,165,0,0,False
36.6276380629309,3,0,0,0,2,False,False,41,0,2,False
61.32205348994012,8,3,1,0,8,False,False,144,0,2,False
84.89752995291447,1,2,2,0,8,False,False,94,0,2,False
77.98411859860487,3,1,0,0,2,False,False,37,0,0,False
100.0,3,2,3,1,5,False,False,6,0,1,False
49.89538604224924,0,0,0,1,0,False,False,0,0,1,False
79.60347390578819,0,1,0,0,0,True,False,0,0,0,False
67.97545382857754,1,2,0,2,3,True,False,55,0,2,False
64.09432899282268,0,2,0,0,0,False,False,17,0,0,False
65.91815608000726,2,1,3,0,2,False,False,0,0,2,False
79.78328082722162,1,1,0,0,4,False,False,39,0,0,False
60.141563359294686,0,0,2,0,0,False,False,41,0,0,False
52.27176943485251,0,0,0,0,3,False,False,69,0,0,False
79.90459992754431,2,0,0,0,0,False,False,32,0,0,False
49.691861864456776,2,1,1,0,2,True,False,19,0,2,False
73.53727568431218,3,2,3,0,1,True,False,87,0,0,False
71.84481288192478,2,0,0,1,0,True,False,0,0,1,False
73.37511977990532,2,0,0,0,4,False,False,40,0,1,False
85.08459679188155,7,3,2,0,2,False,False,232,0,4,True
72.97786633497093,4,2,2,2,1,False,False,76,0,0,False
53.524969054659756,5,1,2,0,8,False,False,96,0,1,False
63.94526648848202,0,0,1,0,0,True,False,0,0,0,False
51.832739245154755,1,0,0,2,5,True,False,0,0,0,False
27.986401706531616,0,0,0,0,0,False,False,10,0,2,False
24.91478550903173,0,0,0,1,0,False,False,19,0,0,False
100.0,9,0,3,0,8,True,False,272,0,2,False
74.90527668737589,3,0,0,0,0,True,False,0,0,0,False
76.75003437423024,0,0,0,2,0,True,False,0,0,0,False
42.7686599719003,6,1,3,1,6,True,False,174,0,2,False
55.834935613816306,0,0,0,0,0,False,False,0,0,2,False
46.93142531635492,5,3,3,0,7,False,False,29,0,2,False
53.78128302595203,0,0,0,0,2,True,False,36,0,0,False
77.39460188711479,6,1,2,1,1,True,False,120,0,0,False
51.38041017391057,5,0,1,0,1,False,False,56,0,0,False
51.90184079530091,1,0,0,0,5,True,False,39,0,0,False
76.7429642602408,2,2,2,1,5,False,False,97,0,2,False
55.157322303185545,0,0,1,0,0,False,False,0,0,0,False
80.2927518013331,1,0,0,0,2,False,False,0,0,0,False
67.7721445941357,4,1,1,0,1,True,False,0,0,0,False
61.19595366204709,5,0,0,0,4,True,False,0,0,1,False
62.52924325589565,1,0,1,0,0,True,False,0,0,0,False
74.45607147426199,1,2,0,0,6,False,False,76,0,0,False
66.41266747766959,0,0,2,0,3,True,False,0,0,0,False
83.32505237243485,0,0,0,0,0,False,False,14,0,0,False
48.70057796423773,1,0,1,1,1,False,False,42,0,0,False
49.35235367134844,2,1,0,0,0,False,False,0,0,0,False
69.9979452774174,2,0,1,0,5,True,False,118,0,0,False
47.23412686305107,5,0,0,0,1,False,False,75,0,0,False
70.45498258125501,0,0,0,0,0,False,False,26,0,1,False
35.68912948826356,1,1,0,0,0,False,False,52,0,1,False
52.53379740492976,0,1,1,1,0,False,False,0,0,0,False
61.03538867474344,0,1,0,0,0,True,False,9,0,0,False
64.86216833497562,3,0,1,0,3,False,False,94,0,1,False
60.87685751080795,3,1,0,0,3,False,False,0,0,1,False
86.85245290238603,5,1,0,0,6,False,False,51,0,1,False
68.67028925796654,0,0,1,0,0,True,False,21,0,0,False
76.75861643657785,0,0,1,1,4,True,False,59,0,0,False
77.12316635217744,4,2,0,2,0,True,False,21,0,1,False
69.19223325094484,0,0,1,1,4,False,False,36,0,0,False
58.1624463993131,3,1,1,0,3,True,False,45,0,0,False
79.86726823083859,3,1,1,1,2,False,False,41,0,0,False
73.49666299713728,0,3,1,0,5,False,False,89,0,0,False
45.923783546822236,0,0,0,0,0,False,False,37,0,1,False
61.75166659750895,0,0,0,0,1,False,False,17,0,0,False
69.6978172985887,1,0,2,1,2,True,False,85,0,0,False
77.76057151753906,6,2,3,0,6,True,False,224,0,3,False
61.51897430129505,0,0,0,1,2,False,False,47,0,0,False
34.66983068658499,1,0,1,0,0,False,False,0,0,0,False
51.408860553355765,1,0,0,0,0,True,False,43,0,1,False
66.58110276758836,0,0,2,0,0,False,False,59,0,0,False
57.993742509565834,2,1,0,0,1,False,False,1,0,1,False
59.30203385084626,0,0,0,0,0,True,False,0,0,0,False
39.74743496493938,2,1,0,1,0,False,False,64,0,0,False
58.34880573865277,6,1,2,0,6,False,False,155,0,1,False
63.408616914782655,0,0,0,0,0,True,False,4,0,0,False
48.829158421441704,0,0,0,1,0,False,False,8,0,0,False
59.90290799485993,3,0,2,0,0,False,False,14,0,0,False
100.0,11,5,3,1,10,True,False,246,1,4,True
59.653648465674614,1,0,0,0,5,False,False,30,0,0,False
54.07642337419645,0,0,0,0,0,False,False,0,0,0,False
55.778429650977486,2,2,1,0,2,True,False,54,0,1,False
71.63773369768431,5,2,0,0,6,False,False,98,0,0,False
64.24992820964141,3,1,2,0,2,True,False,63,0,2,False
45.022069328621484,0,0,1,0,0,False,False,0,0,0,False
44.65596377087455,1,1,0,0,3,False,False,89,0,0,False
83.33321855294756,3,0,0,0,1,False,False,44,0,0,False
69.58296973602201,2,1,0,2,3,False,False,35,0,2,False
53.83410337625388,0,1,0,1,0,False,False,0,0,0,False
76.0015178637269,3,2,0,0,3,False,False,179,0,1,False
48.3703847305692,3,0,0,0,0,True,False,67,0,0,False
53.016873739363405,0,0,0,1,1,False,False,37,0,0,False
45.73837919361531,0,0,0,2,0,False,False,13,0,0,False
37.150354506017905,0,0,2,1,0,False,False,23,0,0,False
53.781135771672496,3,0,0,0,0,False,False,68,0,0,False
86.00884092980755,2,0,0,0,1,False,False,0,0,0,False
51.7225553158929,2,1,1,0,2,False,False,0,0,1,False
51.53958503149363,1,0,0,0,1,False,False,13,0,1,False
72.96833428479897,0,0,0,0,0,False,False,0,0,0,False
65.79696179213578,0,1,0,0,4,False,False,22,0,0,False
51.06783743377164,0,0,0,0,0,True,False,70,0,1,False
40.74628695602267,3,0,0,0,0,True,False,139,0,0,False
69.05004596436976,0,1,0,0,0,True,False,0,0,0,False
57.48672471599375,4,1,0,0,0,False,False,31,0,0,False
49.84608372197361,1,2,0,0,0,True,False,0,0,0,False
77.06299437081246,0,0,0,0,1,False,False,0,0,0,False
42.827539520604205,2,0,0,0,0,False,False,0,0,0,False
92.22736062124741,0,1,0,1,0,True,False,138,0,1,False
47.633556681400094,1,0,0,0,0,True,False,0,0,0,False
47.40459231851445,0,2,0,0,0,False,False,15,0,0,False
74.3602205483657,2,1,2,0,1,True,False,0,0,0,False
61.43666652939282,0,0,0,0,0,False,False,0,0,0,False
58.872887186911754,0,0,0,1,1,False,False,23,0,0,False
75.80930133352553,0,0,0,0,0,False,False,46,0,0,False
70.0409922762478,1,0,0,0,0,False,False,0,0,1,False
46.88641879018094,0,0,1,1,0,False,False,0,0,0,False
79.08542424498938,3,1,0,0,7,False,False,79,0,0,False
65.66780948590775,1,0,0,0,0,False,False,0,0,0,False
82.18835616075603,8,2,2,0,8,False,False,16,0,3,False
78.64557804544015,0,0,0,0,1,False,False,63,0,1,False
68.64343435597384,3,0,1,0,4,False,False,105,0,0,False
86.79112234756226,0,0,0,0,0,True,False,58,0,2,False
76.69938126969289,2,0,1,0,3,False,False,88,0,1,False
57.936527661501856,7,0,0,1,1,False,False,52,0,1,False
48.19339197663053,0,0,0,0,0,False,False,0,0,0,False
57.63545854544791,7,3,1,0,2,True,False,160,0,2,False
65.92711890804662,4,2,2,0,2,True,False,113,0,1,False
73.13725926665813,2,0,0,1,3,False,False,0,0,1,False
66.02692760890776,3,0,0,0,0,True,False,34,0,0,False
67.98754805410312,4,2,0,1,6,False,False,87,0,0,False
73.85638493000782,8,0,1,1,3,True,False,67,0,1,False
75.42892766008168,1,0,1,0,0,False,False,31,0,2,False
65.32802399920402,7,0,3,0,4,True,False,138,0,1,False
65.28743486111065,3,0,1,0,3,True,False,38,0,0,False
55.78585195890457,4,1,1,0,3,True,False,85,0,0,False
84.0097029271958,2,2,2,0,5,False,False,30,0,3,False
83.37455922364646,6,0,3,0,4,False,False,121,0,0,False
66.93791037509668,0,0,0,0,0,False,False,0,0,0,False
61.133864443729024,0,0,0,0,0,False,False,0,0,0,False
73.05480505738663,3,2,2,0,3,True,False,18,0,1,False
68.19476089227147,0,0,1,1,0,True,False,76,0,1,False
58.011395837681704,1,0,0,0,1,False,False,29,0,1,False
62.525774061183085,0,0,0,0,3,False,False,11,0,1,False
88.98597040424458,7,2,1,0,5,True,False,148,0,0,False
76.66687340837876,0,0,0,0,0,False,False,24,0,0,False
52.96477223834056,3,0,0,0,0,False,False,42,0,0,False
67.46157583333614,1,0,0,0,0,False,False,0,0,0,False
40.942613549217945,0,0,0,0,0,False,False,79,0,0,False
49.888835478905,4,0,0,0,0,True,False,97,0,1,False
67.36026994754717,6,2,0,1,0,True,False,25,0,1,False
58.03553790311597,4,1,0,0,3,False,False,29,0,0,False
80.94324801538289,2,0,0,0,0,True,False,0,0,0,False
70.28426225960222,1,0,0,2,1,False,False,140,0,1,False
69.24427567212615,1,0,0,0,0,False,False,18,0,0,False
55.316958504944296,1,2,0,0,0,False,False,12,0,0,False
69.12697076089836,9,2,4,0,7,True,False,150,1,3,False
58.549785676708176,1,1,1,0,3,False,False,74,0,1,False
69.43226209863028,3,0,0,0,3,False,False,107,0,3,False
45.78651434441774,1,1,1,0,0,False,False,0,0,0,False
63.225835814786684,4,0,3,0,2,False,False,0,0,0,False
48.67306205739105,0,0,1,0,0,False,False,15,0,0,False
40.25542263038598,0,0,0,0,0,True,False,0,0,0,False
86.21284961619524,4,3,0,0,8,True,False,145,0,3,False
68.09193823417155,0,0,0,0,3,True,False,0,0,0,False
71.67110041565184,2,1,2,0,2,False,False,45,0,1,False
59.645616976298946,3,2,0,0,2,False,False,8,0,1,False
47.0621587967729,2,0,0,1,0,False,False,0,0,0,False
45.33617148407686,0,1,0,0,0,False,False,26,0,0,False
84.5575973650462,8,3,2,0,3,True,False,147,0,3,False
70.65379938802133,0,0,0,1,1,False,False,58,0,1,False
98.72983309818792,1,2,2,1,4,False,False,0,0,2,False
65.75333205963501,0,0,1,1,0,False,False,0,0,0,False
60.46543505873759,5,0,2,0,3,True,False,127,0,0,False
92.3000143655175,1,0,0,1,3,True,False,1,0,0,False
69.74159988509436,0,0,0,0,1,False,False,61,0,0,False
73.74163972262777,2,0,0,0,1,True,False,0,0,0,False
70.34248293050302,1,0,1,0,1,True,False,69,0,0,False
73.31480244885685,0,0,0,1,0,False,False,38,0,0,False
35.05292810032567,0,0,2,0,1,False,False,0,0,0,False
58.14263368210787,4,0,0,0,0,False,False,3,0,0,False
60.956768508110706,0,0,0,0,2,False,False,0,0,1,False
59.17275038622366,1,0,1,0,0,True,False,106,0,0,False
60.22972524309634,0,0,0,0,1,True,False,0,0,0,False
78.01775256742447,0,0,0,0,0,False,False,8,0,0,False
70.16909021604252,0,0,0,0,0,True,False,28,0,0,False
70.69083215631946,3,0,0,1,2,True,False,0,0,0,False
59.54847156611368,9,0,3,0,3,True,False,170,0,2,False
44.57736059448183,0,0,0,0,0,False,False,1,0,0,False
58.84287245579662,0,1,0,1,1,False,False,25,0,0,False
66.81560400297028,2,0,0,1,1,False,False,57,0,0,False
77.3984635742622,4,1,0,1,1,False,False,11,0,0,False
75.65248778666678,1,0,0,0,0,True,False,127,0,0,False
89.02734504969436,2,0,2,0,3,False,False,56,0,0,False
58.469535983498936,4,2,0,0,4,False,False,89,0,1,False
62.05393273260113,3,0,1,0,0,True,False,0,0,0,False
37.62084777261757,4,3,1,0,3,False,False,82,0,2,False
62.14495770357331,6,2,2,1,3,False,False,26,0,2,False
69.87262769491772,1,1,0,0,0,True,False,9,0,1,False
45.83043973351934,0,0,0,0,0,False,False,15,0,0,False
58.2441914841692,0,0,0,2,1,True,False,0,0,0,False
21.36338200819825,0,0,0,1,0,False,False,0,0,0,False
84.65673759828427,2,0,0,0,0,False,False,30,0,1,False
59.896336877662954,0,0,0,0,0,True,False,26,0,0,False
56.329277044701406,2,0,0,0,4,False,False,0,0,0,False
88.00072817278422,2,1,1,0,3,True,False,65,0,0,False
74.11804509100854,3,0,1,0,6,True,False,64,0,0,False
54.05150442141723,0,0,0,0,4,True,False,0,0,0,False
44.57705769519636,0,1,0,0,3,True,False,0,0,0,False
76.14848651294838,0,1,0,0,3,True,False,0,0,0,False
58.76162070119853,1,1,1,0,0,True,False,13,0,3,False
54.14699498320741,0,0,1,0,1,False,False,58,0,2,False
59.50320863217948,0,0,0,0,0,True,False,0,0,1,False
34.66405843325051,1,1,0,2,0,False,False,0,0,0,False
67.89051541175719,0,0,0,0,0,True,False,24,0,0,False
82.7331650710676,0,0,0,0,2,False,False,0,0,0,False
46.807410828661475,0,0,0,1,0,False,False,67,0,0,False
36.658384831928004,0,0,1,1,0,False,False,62,0,0,False
59.28123708692285,1,0,0,0,0,True,False,0,0,0,False
87.53994520982558,6,2,2,1,6,False,False,88,0,0,False
66.94534126418249,5,0,0,2,3,False,False,117,0,0,False
60.40451925416865,2,1,0,0,0,False,False,0,0,0,False
86.47291575434016,1,1,0,0,0,False,False,13,0,1,False
60.8827395758872,4,1,1,0,1,False,False,41,0,4,False
83.87793350791438,4,0,0,0,2,False,False,0,0,1,False
60.620485115892436,4,0,1,0,1,False,False,0,0,2,False
43.396856649512344,0,0,0,0,0,False,False,108,0,0,False
